fighter,fight_url,event_date,career_fights_before,career_wins,career_losses,career_title_bouts,current_win_streak,current_lose_streak,longest_win_streak,career_win_by_ko,career_win_by_sub,career_win_by_dec,avg_scorecard_margin,career_avg_kd,career_avg_sig_str_landed,career_avg_sig_str_att,career_avg_sig_str_pct,career_avg_total_str_landed,career_avg_total_str_att,career_avg_td_landed,career_avg_td_att,career_avg_td_pct,career_avg_sub_att,career_avg_reversals,career_avg_ctrl_seconds,career_avg_head_landed,career_avg_head_att,career_avg_body_landed,career_avg_body_att,career_avg_leg_landed,career_avg_leg_att,career_avg_distance_landed,career_avg_distance_att,career_avg_clinch_landed,career_avg_clinch_att,career_avg_ground_landed,career_avg_ground_att,weight_class,std_career_avg_kd,std_career_avg_sig_str_landed,std_career_avg_sig_str_att,std_career_avg_sig_str_pct,std_career_avg_total_str_landed,std_career_avg_total_str_att,std_career_avg_td_landed,std_career_avg_td_att,std_career_avg_td_pct,std_career_avg_sub_att,std_career_avg_reversals,std_career_avg_ctrl_seconds,std_career_avg_head_landed,std_career_avg_head_att,std_career_avg_body_landed,std_career_avg_body_att,std_career_avg_leg_landed,std_career_avg_leg_att,std_career_avg_distance_landed,std_career_avg_distance_att,std_career_avg_clinch_landed,std_career_avg_clinch_att,std_career_avg_ground_landed,std_career_avg_ground_att,career_style,height_cms,reach_cms,age,fighter_rank_wc,fighter_rank_pfp
Hacran Dias,http://www.ufcstats.com/fight-details/11b369120409d2aa,2016-10-01,2,1,1,0,0,1,1,0,0,1,0.0,0.0,16.0,35.5,0.45499999999999996,17.5,37.0,0.5,0.5,1.0,0.0,0.0,24.0,7.0,25.0,2.5,4.0,6.5,6.5,16.0,35.5,0.0,0.0,0.0,0.0,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,175.26,32.29,12.0,
Hacran Dias,http://www.ufcstats.com/fight-details/f9e07282f3444d09,2017-10-28,3,1,2,0,0,2,1,0,0,1,-1.0,0.0,14.0,33.666666666666664,0.41333333333333333,16.0,35.666666666666664,0.6666666666666666,2.0,0.6,0.0,0.0,38.666666666666664,7.0,25.0,2.0,3.6666666666666665,5.0,5.0,13.666666666666666,33.333333333333336,0.3333333333333333,0.3333333333333333,0.0,0.0,Lightweight,-0.8376820408314325,-0.49324541197293226,-0.27131408101530174,-0.6286520009231342,-0.8693431569855852,-0.5976657976188816,0.43607367902402605,0.790779247698868,0.6947149597568354,-0.7564138386522528,-0.44271999241933024,-0.3053417923718094,-0.6881614957736975,-0.24358600748402223,-0.8699280159747698,-0.6286890484594835,0.7823575821775861,0.36353716642927175,0.1685785502510155,0.1921918573630465,-1.0421345482303859,-1.1669404112107593,-1.0922866362343586,-1.0853393098347537,Mixed,172.72,175.26,33.37,12.0,
Hailey Cowan,http://www.ufcstats.com/fight-details/e434035be5453be0,2023-04-29,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Women'S Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,170.18,31.21,,
Hailey Cowan,http://www.ufcstats.com/fight-details/0e71e69359db4d1e,2025-04-12,1,0,1,0,0,1,0,0,0,0,-3.0,0.0,21.0,55.0,0.38,25.0,59.0,0.0,1.0,0.0,0.0,0.0,54.0,15.0,40.0,6.0,14.0,0.0,1.0,12.0,45.0,9.0,10.0,0.0,0.0,Women'S Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,170.18,33.16,,
Hailey Cowan,http://www.ufcstats.com/fight-details/74bb036ef0493bf7,2026-04-04,2,0,2,0,0,2,0,0,0,0,-3.0,0.0,11.5,29.0,0.52,21.0,41.0,0.5,1.0,0.5,0.0,0.0,159.0,8.0,21.0,3.5,7.5,0.0,0.5,6.5,23.5,4.5,5.0,0.5,0.5,Women'S Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,,,,,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/0b4583d204797d19,2018-03-17,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,185.42,26.71,,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/11c851a73ffb55ba,2018-07-28,1,0,1,0,0,1,0,0,0,0,,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,185.42,27.07,,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/e0e22d7bc5a293e8,2018-12-08,2,1,1,0,1,0,1,0,0,1,9.0,0.0,10.0,14.0,0.8400000000000001,10.0,14.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,9.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,185.42,27.44,,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/10b31e991c2d0d4e,2019-07-27,3,2,1,0,2,0,2,0,0,2,8.0,0.0,15.0,27.0,0.7166666666666668,15.0,27.0,0.0,0.0,,0.0,0.0,0.0,3.6666666666666665,12.666666666666666,2.0,4.333333333333333,9.333333333333334,10.0,15.0,27.0,0.0,0.0,0.0,0.0,Featherweight,-0.7929114890939964,-0.3351092194571563,-0.8641077263735165,2.857714801785469,-0.9264404093090508,-1.3120720735495852,-0.9571546489539157,-1.162943557398549,,-0.6707914336576832,-0.4744093761459106,-1.193470183420239,-1.4403601314702073,-1.4735532753531562,-0.8383101598468703,-0.4027118262455809,2.648573537576921,1.9881503246252408,0.33916476722994654,-0.3966715654923626,-1.1709835152883026,-1.330138039734256,-0.8794740578403244,-0.9344321883370894,Mixed,172.72,185.42,28.07,,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/d7cbe2f23d75afd1,2019-11-02,4,3,1,0,3,0,3,1,0,2,8.0,0.0,14.75,28.25,0.6450000000000001,14.75,28.25,0.0,0.0,,0.0,0.0,0.0,3.75,14.0,2.25,5.0,8.75,9.25,14.5,28.0,0.25,0.25,0.0,0.0,Featherweight,-0.7929114890939964,-0.3778582932562108,-0.7654280067136189,2.0674728964883675,-0.9557852892455682,-1.2203930571352923,-0.9571546489539157,-1.162943557398549,,-0.6707914336576832,-0.4744093761459106,-1.193470183420239,-1.4213553989589398,-1.3470931594058337,-0.7101918552443232,-0.1635815111108565,2.3907236446284905,1.727159269744233,0.2548950145962792,-0.3215846749233919,-0.9991736442243372,-1.1932904489779896,-0.8794740578403244,-0.9344321883370894,Mixed,172.72,185.42,28.34,,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/5a00c73efbcf323e,2020-09-26,5,4,1,0,4,0,4,1,0,3,6.333333333333333,0.0,14.4,30.4,0.5820000000000001,17.0,33.2,0.0,0.0,,0.0,0.0,10.2,3.4,14.6,3.0,6.8,8.0,9.0,13.8,29.8,0.6,0.6,0.0,0.0,Featherweight,-0.7929114890939964,-0.43770699657488693,-0.5956988888985951,1.3727951285760305,-0.6916813698169122,-0.857344152134693,-0.9571546489539157,-1.162943557398549,,-0.6707914336576832,-0.4744093761459106,-0.9477993244826991,-1.501175275506263,-1.2901861072295389,-0.3258369414366818,0.48207033975289904,2.059202353694794,1.6401622514505638,0.13691736090914514,-0.18642827189924455,-0.7586398247347854,-1.0017038219192167,-0.8794740578403244,-0.9344321883370894,Mixed,172.72,185.42,29.24,,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/d66164d2c770da68,2021-06-12,6,5,1,0,5,0,5,1,0,4,6.0,0.0,14.166666666666666,32.166666666666664,0.5366666666666667,16.333333333333332,34.5,0.0,0.0,,0.0,0.0,8.5,3.3333333333333335,16.166666666666668,3.0,6.5,7.833333333333333,9.5,13.666666666666666,31.666666666666668,0.5,0.5,0.0,0.0,Featherweight,-0.7929114890939964,-0.4776061321206712,-0.45623155177927327,0.872921179178794,-0.7699343829809585,-0.7619979750638286,-0.9571546489539157,-1.162943557398549,,-0.6707914336576832,-0.4744093761459106,-0.9887444676389557,-1.5163790615152768,-1.1415954709914349,-0.3258369414366818,0.3744616979422732,1.9855309557095275,1.8141562880379023,0.11444542687350029,-0.04626607617049917,-0.8273637731603717,-1.0564428582217233,-0.8794740578403244,-0.9344321883370894,Sniper,172.72,185.42,29.95,15.0,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/84ebbad426d25713,2022-02-05,7,5,2,0,0,1,5,1,0,4,3.6,0.0,13.142857142857142,30.142857142857142,0.5142857142857143,16.142857142857142,34.142857142857146,0.0,0.0,,0.0,0.0,7.285714285714286,3.7142857142857144,15.857142857142858,2.5714285714285716,5.857142857142857,6.857142857142857,8.428571428571429,12.714285714285714,29.714285714285715,0.42857142857142855,0.42857142857142855,0.0,0.0,Featherweight,-0.7929114890939964,-0.6526737676787036,-0.6159987169429169,0.6261346705478052,-0.7922923867421146,-0.7881919797536263,-0.9571546489539157,-1.162943557398549,,-0.6707914336576832,-0.4744093761459106,-1.0179909984648534,-1.4295002843209115,-1.1709522836220634,-0.5454683207553339,0.14387175120521747,1.5540270532243992,1.4413119239221772,-0.046068387666818436,-0.19286429109087058,-0.8764523077500761,-1.095542169866371,-0.8794740578403244,-0.9344321883370894,Mixed,172.72,185.42,30.6,15.0,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/0e6d624086f7952e,2022-09-10,8,6,2,0,1,0,5,1,0,5,4.5,0.0,16.875,36.5,0.51625,19.75,40.25,0.0,0.0,,0.0,0.0,7.25,5.125,19.5,3.625,7.25,8.125,9.75,16.375,36.0,0.5,0.5,0.0,0.0,Featherweight,-0.7929114890939964,-0.01449116596424814,-0.11414185695829472,0.6477941247627582,-0.36888769051522147,-0.340274499558082,-0.9571546489539157,-1.162943557398549,,-0.6707914336576832,-0.4744093761459106,-1.018851190547968,-1.1077773125230268,-0.8254451811231291,-0.005541179930313917,0.643483302468838,2.1144559021837432,1.9011533063315715,0.5709065869725317,0.2791104496283739,-0.8273637731603717,-1.0564428582217233,-0.8794740578403244,-0.9344321883370894,Sniper,172.72,185.42,31.19,15.0,
Hakeem Dawodu,http://www.ufcstats.com/fight-details/1b1fd32485861655,2023-08-12,9,6,3,0,0,1,5,1,0,5,2.5714285714285716,0.0,18.444444444444443,38.77777777777778,0.5188888888888888,21.555555555555557,42.666666666666664,0.0,0.0,,0.0,0.0,6.888888888888889,6.111111111111111,21.333333333333332,4.333333333333333,7.777777777777778,8.0,9.666666666666666,17.11111111111111,37.333333333333336,1.3333333333333333,1.4444444444444444,0.0,0.0,Featherweight,-0.7929114890939964,0.2538780195520377,0.06567452108862987,0.6768921794151705,-0.15695244652926274,-0.16302840115711617,-0.9571546489539157,-1.162943557398549,,-0.6707914336576832,-0.4744093761459106,-1.027548688277238,-0.8828879778063621,-0.6515625216955611,0.35746068311023615,0.8327948019504947,2.059202353694794,1.8721543002336816,0.6949703894609862,0.379226303720335,-0.25466420294715353,-0.5394630709202729,-0.8794740578403244,-0.9344321883370894,Sniper,172.72,185.42,32.11,15.0,
Hamdy Abdelwahab,http://www.ufcstats.com/fight-details/5a2b86570110191b,2022-07-30,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,182.88,29.52,,
Hamdy Abdelwahab,http://www.ufcstats.com/fight-details/984ce1062186f3ce,2025-02-01,1,0,1,0,0,1,0,0,0,0,-3.0,1.0,21.0,40.0,0.52,44.0,67.0,1.0,2.0,0.5,0.0,0.0,120.0,19.0,37.0,1.0,2.0,1.0,1.0,13.0,30.0,2.0,2.0,6.0,8.0,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,182.88,32.03,,
Hamdy Abdelwahab,http://www.ufcstats.com/fight-details/a12d3a6c8aaf87ca,2025-06-21,2,1,1,0,1,0,1,0,0,1,1.0,0.5,16.0,31.5,0.495,31.5,53.0,1.0,1.5,0.75,0.0,0.0,88.5,13.5,28.0,0.5,1.0,2.0,2.5,10.0,23.5,1.0,1.0,5.0,7.0,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,182.88,32.41,,
Hamdy Abdelwahab,http://www.ufcstats.com/fight-details/3fdb4c4b39218cf4,2025-10-25,3,1,2,0,0,1,1,0,0,1,-0.3333333333333333,0.3333333333333333,16.0,31.666666666666668,0.49666666666666665,26.333333333333332,46.0,0.6666666666666666,1.0,0.75,0.0,0.0,59.0,12.0,26.0,0.6666666666666666,1.3333333333333333,3.3333333333333335,4.333333333333333,12.0,26.333333333333332,0.6666666666666666,0.6666666666666666,3.3333333333333335,4.666666666666667,Heavyweight,0.8450490264448556,0.06568048617047706,-0.03973227646180192,0.03304585850600366,0.646973591112102,0.5334393265668722,0.3713392952060353,0.13596769354257465,0.8713338485287903,-0.48785696079507734,-0.460251024178976,0.17292884027703995,0.5279305180829071,0.13843077181619118,-1.3333401305556847,-1.2269511879065744,0.26524069045665183,0.4170529915517431,0.2342943065732054,0.11087814157236198,-0.8957504949373766,-1.0111657409836727,0.256646224970937,0.18534227156155691,Wrestler,187.96,182.88,32.76,,
Hannah Cifers,http://www.ufcstats.com/fight-details/17f69a241aa952fd,2018-11-10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,154.94,157.48,26.37,,
Hannah Cifers,http://www.ufcstats.com/fight-details/0405e4446e8f239a,2019-03-02,1,0,1,0,0,1,0,0,0,0,,0.0,35.0,55.0,0.63,52.0,72.0,0.0,0.0,,0.0,0.0,28.0,9.0,26.0,17.0,19.0,9.0,10.0,12.0,28.0,23.0,27.0,0.0,0.0,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,154.94,157.48,26.68,,
Hannah Cifers,http://www.ufcstats.com/fight-details/8ebd6e9d41a51e31,2019-08-17,2,1,1,0,1,0,1,0,0,1,3.0,0.5,26.0,51.5,0.49,37.0,63.5,0.0,0.0,,0.0,0.0,40.5,7.5,27.0,11.0,14.0,7.5,10.5,12.5,34.0,11.5,13.5,2.0,4.0,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,154.94,157.48,27.14,,
Hannah Cifers,http://www.ufcstats.com/fight-details/b88b170a7fe40544,2020-01-25,3,2,1,0,2,0,2,0,0,2,5.0,0.3333333333333333,25.333333333333332,56.0,0.4466666666666666,32.666666666666664,64.0,0.0,0.0,,0.0,0.0,27.0,10.0,35.0,8.666666666666666,11.333333333333334,6.666666666666667,9.666666666666666,15.666666666666666,43.0,8.333333333333334,10.333333333333334,1.3333333333333333,2.6666666666666665,Women'S Strawweight,2.1359051092277945,1.2914352181320494,1.148467409811248,-0.17041840534677893,0.9974505880305463,1.118990643217054,-1.0240392717142612,-1.3291836520821272,,-0.6284094683344987,-0.5774131995546163,-0.8758608631021179,-0.22510294199206435,0.39095251072770093,2.2464138680563694,1.816908430290175,1.977930955083959,2.3878623302789816,0.6164724512745843,0.7345965790598638,2.2183122561485806,1.9724684410342392,-0.36046651618891457,-0.04791848965408987,Striker,154.94,157.48,27.58,,
Hannah Cifers,http://www.ufcstats.com/fight-details/3640defb8294bd37,2020-05-30,4,2,2,0,0,1,2,0,0,2,5.0,0.25,27.0,61.5,0.43749999999999994,33.5,69.0,0.0,0.0,,0.0,0.0,20.25,10.0,37.75,9.0,12.5,8.0,11.25,19.0,50.0,7.0,9.5,1.0,2.0,Women'S Strawweight,1.484645184852483,1.5732309260897714,1.5442400877933677,-0.27727305025704263,1.1255650000062252,1.5129844339395926,-1.0240392717142612,-1.3291836520821272,,-0.6284094683344987,-0.5774131995546163,-1.0471193027527137,-0.22510294199206435,0.6318331280564664,2.4021341672400958,2.1913076693151132,2.689342892805423,3.0357960970327866,1.2333549585279837,1.2442112317267502,1.6348940783260302,1.6984920309085954,-0.5180105202627258,-0.29416143665566136,Striker,154.94,157.48,27.93,,
Hannah Cifers,http://www.ufcstats.com/fight-details/7606d2f8d8b0e889,2020-06-13,5,2,3,0,0,2,2,0,0,2,5.0,0.2,23.0,54.4,0.40199999999999997,29.0,61.4,0.0,0.0,,0.0,0.0,21.0,8.6,34.0,7.8,11.2,6.6,9.2,15.8,43.8,6.4,8.6,0.8,2.0,Women'S Flyweight,1.8736257017960603,0.6712479651211405,0.7116661422129136,-0.540731471841561,0.224351355133033,0.5199075556410164,-1.121951358561791,-1.4068769471409457,,-0.7817152537775627,-0.4838388482139858,-0.9745410715823037,-0.6368321271935833,0.005607598072923327,1.558571771973603,1.7117781751587002,1.4549557379497655,1.8218768292688874,0.27954249465052017,0.40273182642736505,1.5514434345098282,1.6652052233175993,-0.5305545947540624,-0.17537151407357096,Muay_Thai,154.94,157.48,27.96,,
Hannah Cifers,http://www.ufcstats.com/fight-details/e1e31a8dfa9c27f6,2020-08-29,6,2,4,0,0,3,2,0,0,2,5.0,0.16666666666666666,21.0,50.666666666666664,0.3916666666666666,26.5,57.166666666666664,0.0,0.0,,0.0,0.0,22.5,7.833333333333333,31.833333333333332,7.0,10.166666666666666,6.166666666666667,8.666666666666666,14.333333333333334,40.333333333333336,6.0,8.666666666666666,0.6666666666666666,1.6666666666666667,Women'S Strawweight,0.8333852604771718,0.5587663774419732,0.7646878432831316,-0.8115462748083617,0.04940393941052523,0.5805324625629178,-1.0240392717142612,-1.3291836520821272,,-0.6284094683344987,-0.5774131995546163,-0.9900331562025151,-0.7808655385541597,0.11357483016730426,1.4678123721377376,1.4425091912652364,1.7111514784384099,1.978641003908158,0.36971944837322473,0.5404576637581929,1.1973304449591176,1.4245156207829515,-0.6755545243365371,-0.4172829101564471,Muay_Thai,154.94,157.48,28.18,,
Hannah Goldy,http://www.ufcstats.com/fight-details/94560d1dc6248347,2019-08-03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Women'S Flyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,162.56,154.94,27.21,,
Hannah Goldy,http://www.ufcstats.com/fight-details/40ce202eaa78860c,2021-07-24,1,0,1,0,0,1,0,0,0,0,-9.0,0.0,22.0,46.0,0.47,25.0,50.0,0.0,0.0,,0.0,0.0,81.0,9.0,27.0,8.0,10.0,5.0,9.0,15.0,35.0,7.0,11.0,0.0,0.0,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,162.56,154.94,29.18,,
Hannah Goldy,http://www.ufcstats.com/fight-details/eb10feae98ea7d36,2021-09-18,2,0,2,0,0,2,0,0,0,0,-9.0,0.0,24.0,45.0,0.53,27.5,49.5,0.5,1.0,0.5,0.0,0.0,107.5,10.5,26.5,9.0,11.5,4.5,7.0,16.5,34.0,6.5,10.0,1.0,1.0,Women'S Flyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,162.56,154.94,29.34,,
Hannah Goldy,http://www.ufcstats.com/fight-details/a57969d4ba7d4a79,2022-07-23,3,1,2,0,1,0,1,0,1,0,-9.0,0.0,19.333333333333332,37.333333333333336,0.5033333333333333,26.333333333333332,48.333333333333336,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,79.66666666666667,7.333333333333333,21.666666666666668,6.666666666666667,8.333333333333334,5.333333333333333,7.333333333333333,14.0,29.333333333333332,4.666666666666667,7.333333333333333,0.6666666666666666,0.6666666666666666,Women'S Flyweight,-0.46580381356488576,0.0927227898547367,-0.4646591708200112,0.6179083273940008,-0.12132779113084394,-0.4012333728263861,-0.23496696870657335,-0.3908094696339392,0.03378069444892496,0.6730898947986489,-0.4838388482139858,0.5188973122482503,-0.9467168331873451,-1.0005462989507174,1.076484406501924,0.7822287650221749,0.8778436611878103,1.1386259083401735,-0.018830928517294673,-0.5758309453975796,0.7960599336245496,1.2244851163767656,-0.6018611406781388,-0.7393823368198404,BJJ,162.56,154.94,30.18,,
Hannah Goldy,http://www.ufcstats.com/fight-details/adb411b0f418ce33,2023-09-23,4,1,3,0,0,1,1,0,1,0,-9.0,0.0,16.75,36.25,0.445,22.0,44.5,0.25,1.75,0.25,0.25,0.0,77.25,6.75,22.75,5.75,7.0,4.25,6.5,12.0,28.75,4.25,7.0,0.5,0.5,Women'S Strawweight,-0.4691345882734509,-0.1598126778502172,-0.2727162974881825,-0.18984652260318968,-0.642413885258139,-0.41758514060084634,-0.4937319977781519,0.7336477194697578,-0.8866383802914207,0.05962613900336389,-0.5774131995546163,0.399063076518984,-1.0587468368352073,-0.6820611482822543,0.8838612501987638,0.4262826853404042,0.688496817963805,1.0919947967713728,-0.06209830670415491,-0.3028332495834406,0.4315940865670205,0.8765628005316642,-0.7543265263734427,-0.8482080674091973,BJJ,162.56,154.94,31.35,,
Hans Stringer,http://www.ufcstats.com/fight-details/b0cb6a1da8e0da81,2015-07-18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Light Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,190.5,,28.03,,
Harry Hardwick,http://www.ufcstats.com/fight-details/5cd2dd6075fadcce,2025-09-06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,180.34,30.94,,
Harry Hardwick,http://www.ufcstats.com/fight-details/e0acd0cf4930671b,2026-03-14,1,0,1,0,0,1,0,0,0,0,,0.0,8.0,23.0,0.34,8.0,23.0,0.0,0.0,,0.0,0.0,0.0,6.0,18.0,0.0,3.0,2.0,2.0,8.0,23.0,0.0,0.0,0.0,0.0,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,,,,,
Harry Hunsucker,http://www.ufcstats.com/fight-details/9e45cc594a5a2506,2021-03-20,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,190.5,32.21,,
Harry Hunsucker,http://www.ufcstats.com/fight-details/fc0927c657c51622,2021-12-18,1,0,1,0,0,1,0,0,0,0,,0.0,2.0,6.0,0.33,2.0,6.0,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,190.5,32.96,,
Harry Hunsucker,http://www.ufcstats.com/fight-details/5abcf9f282983acc,2022-08-20,2,0,2,0,0,2,0,0,0,0,,0.0,3.5,7.5,0.44000000000000006,3.5,7.5,0.0,0.5,0.0,0.5,0.0,0.0,1.5,5.0,0.5,0.5,1.5,2.0,3.5,7.5,0.0,0.0,0.0,0.0,Light Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,190.5,33.63,,
Hatsu Hioki,http://www.ufcstats.com/fight-details/4f722e80eadb6d2f,2015-05-09,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,180.34,185.42,31.81,,
Hayder Hassan,http://www.ufcstats.com/fight-details/d4e3baff532df842,2015-07-12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ultimate Fighter 21 Welterweight Tournament Title,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,,32.73,,
Hayder Hassan,http://www.ufcstats.com/fight-details/e1ec8774466db669,2015-12-19,1,0,1,1,0,1,0,0,0,0,,0.0,1.0,6.0,0.16,3.0,8.0,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,,33.16,,
Heather Clark,http://www.ufcstats.com/fight-details/c5990f9767b16c48,2016-05-08,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,167.64,162.56,35.63,15.0,
Heather Clark,http://www.ufcstats.com/fight-details/52943c821416dc38,2016-11-05,1,0,1,0,0,1,0,0,0,0,-5.0,0.0,29.0,53.0,0.54,61.0,86.0,0.0,4.0,0.0,0.0,0.0,104.0,20.0,42.0,6.0,7.0,3.0,4.0,28.0,49.0,1.0,4.0,0.0,0.0,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,167.64,162.56,36.13,15.0,
Hecher Sosa,http://www.ufcstats.com/fight-details/32d371462c539bee,2026-03-14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,,,,,
Hector Aldana,http://www.ufcstats.com/fight-details/b125025990755616,2018-06-23,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,180.34,182.88,29.85,12.0,
Hector Aldana,http://www.ufcstats.com/fight-details/629c0eb319e01374,2018-11-17,1,0,1,0,0,1,0,0,0,0,,0.0,19.0,46.0,0.41,21.0,48.0,2.0,2.0,1.0,0.0,0.0,11.0,11.0,34.0,3.0,6.0,5.0,6.0,18.0,45.0,0.0,0.0,1.0,1.0,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,180.34,182.88,30.25,11.0,
Hector Aldana,http://www.ufcstats.com/fight-details/1d26ceb1c995655e,2019-10-12,2,0,2,0,0,2,0,0,0,0,-9.0,0.0,26.0,59.0,0.43,27.0,60.0,1.0,1.0,1.0,0.0,0.0,6.5,18.0,48.5,2.0,4.0,6.0,6.5,23.5,54.5,2.0,4.0,0.5,0.5,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,180.34,182.88,31.15,9.0,
Hector Lombard,http://www.ufcstats.com/fight-details/f3100979573e2895,2015-01-03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,175.26,180.34,36.92,6.0,
Hector Lombard,http://www.ufcstats.com/fight-details/a26db2cee9eab1f9,2016-03-19,1,0,1,0,0,1,0,0,0,0,-7.0,0.0,9.0,35.0,0.25,10.0,36.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,27.0,1.0,3.0,4.0,5.0,9.0,34.0,0.0,1.0,0.0,0.0,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,175.26,180.34,38.12,13.0,
Hector Lombard,http://www.ufcstats.com/fight-details/c33cc8b85b9a202c,2016-06-04,2,0,2,0,0,2,0,0,0,0,-7.0,0.5,29.5,48.5,0.525,37.0,56.5,1.0,1.0,1.0,0.0,0.0,98.5,25.5,43.0,1.0,2.0,3.0,3.5,7.0,21.0,2.5,3.5,20.0,24.0,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,175.26,180.34,38.34,14.0,
